trial,v_50_1,v_50_2,v_100,subject choice,computer choice,rt(ms)
64,6.765625,-23.6796875,0,True,0,1712.4779224395752
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,19.6484375,-19.6484375,0,False,-19.6,4536.226034164429
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,11.0859375,-11.0859375,0,False,-11.1,1444.7169303894043
67,11.0859375,-38.80078125,0,True,0,1260.1730823516846
68,11.0859375,-24.943359375,0,True,0,1628.3299922943115
69,6.765625,-15.22265625,0,True,0,1345.62087059021
70,19.6484375,-68.76953125,0,True,0,1101.5048027038574
71,6.765625,-10.994140625,0,True,0,1631.7999362945557
72,19.6484375,-44.208984375,0,True,0,1176.9440174102783
73,6.765625,-8.8798828125,0,True,0,1309.9939823150635
74,6.765625,-7.82275390625,0,True,0,1543.8251495361328
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,6.765625,-6.765625,0,False,-6.8,1363.4369373321533
76,15.71875,-35.3671875,0,True,0,1050.8909225463867
77,15.71875,-25.54296875,0,True,0,1358.031988143921
78,19.6484375,-31.9287109375,0,True,0,1577.1980285644531
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,19.6484375,-25.78857421875,0,False,19.6,2138.9617919921875
80,15.71875,-20.630859375,0,True,0,1366.6319847106934
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,4.2421875,-2.12109375,0,False,-2.1,1603.0118465423584
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,15.71875,-18.1748046875,0,False,15.7,1373.060941696167
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,4.2421875,-3.181640625,0,False,-3.2,1249.295949935913
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,15.71875,-15.71875,0,False,-15.7,1343.782901763916
85,11.0859375,-18.0146484375,0,True,0,1788.6650562286377
86,11.0859375,-14.55029296875,0,True,0,1145.0750827789307
87,19.6484375,-28.858642578125,0,True,0,1183.1281185150146
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,19.6484375,-19.6484375,0,False,19.6,1085.1271152496338
89,4.2421875,-3.7119140625,0,True,0,1393.4330940246582
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,4.2421875,-3.44677734375,0,False,4.2,1033.5431098937988
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,4.2421875,-3.579345703125,0,False,4.2,982.9981327056885
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,11.0859375,-12.818115234375,0,False,11.1,1369.7271347045898
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,4.2421875,-4.2421875,0,False,4.2,1015.7949924468994
<bound method App.trialNo of <__main__.App object at 0x1023d0dd8>>,11.0859375,-11.0859375,0,False,-11.1,867.6750659942627
