trial,v_50_1,v_50_2,v_100,subject choice,computer choice,rt(ms)
45,7.79,-32.65,0,True,0,1152.6470184326172
46,2.83,-16.38,0,True,0,1695.957899093628
47,17.71,-0.12,0,True,0,1423.414945602417
48,20.19,-0.12,0,False,-0.12,1162.4279022216797
49,20.19,-32.65,0,True,0,1132.5180530548096
50,22.67,-19.64,0,False,-19.64,1197.2570419311523
51,5.31,-26.14,0,True,0,1051.5811443328857
52,7.79,-29.4,0,True,0,1138.9710903167725
53,15.23,-0.12,0,False,15.23,1285.4480743408203
54,0.35,-26.14,0,True,0,999.3488788604736
55,17.71,-16.38,0,True,0,2531.7859649658203
56,20.19,-26.14,0,True,0,1614.4020557403564
57,10.27,-3.37,0,False,10.27,1389.7831439971924
58,17.71,-3.37,0,False,17.71,1266.995906829834
59,20.19,-6.62,0,False,-6.62,1415.666103363037
60,2.83,-0.12,0,True,0,1218.4269428253174
61,7.79,-22.89,0,True,0,1630.2680969238281
62,0.35,-16.38,0,True,0,1297.584056854248
63,12.75,-0.12,0,False,12.75,1410.4809761047363
64,20.19,-16.38,0,True,0,942.223072052002
65,10.27,-9.88,0,True,0,1390.5279636383057
66,0.35,-22.89,0,True,0,1097.5301265716553
67,2.83,-3.37,0,True,0,1303.286075592041
68,17.71,-29.4,0,True,0,1191.2460327148438
69,12.75,-3.37,0,False,-3.37,1739.0668392181396
70,10.27,-0.12,0,False,-0.12,1377.3210048675537
71,7.79,-19.64,0,True,0,1187.5171661376953
72,22.67,-0.12,0,False,-0.12,1146.1660861968994
73,7.79,-13.13,0,True,0,1169.4979667663574
74,12.75,-29.4,0,True,0,1227.5629043579102
75,10.27,-16.38,0,True,0,1864.197015762329
76,17.71,-19.64,0,True,0,1222.7067947387695
77,17.71,-22.89,0,True,0,1488.9700412750244
78,5.31,-9.88,0,True,0,1403.8560390472412
79,22.67,-26.14,0,True,0,1688.9970302581787
80,15.23,-29.4,0,True,0,1501.1029243469238
81,25.15,-26.14,0,True,0,1001.7809867858887
82,22.67,-32.65,0,True,0,1158.0429077148438
83,10.27,-29.4,0,True,0,1353.0631065368652
84,5.31,-32.65,0,True,0,1042.241096496582
85,0.35,-19.64,0,True,0,1473.6120700836182
