trial,v_50_1,v_50_2,v_100,subject choice,computer choice,rt(ms)
100,25.86,-11.8,0,False,-11.8,2026.7629623413086
101,5.94,-23.67,0,True,0,1703.2859325408936
102,17.32,-21.29,0,True,0,2342.499017715454
103,3.09,-4.68,0,False,3.09,1839.3478393554688
104,28.71,-4.68,0,False,28.71,1042.2909259796143
105,8.78,-7.05,0,True,0,3829.7088146209717
106,28.71,-18.92,0,False,-18.92,2024.6331691741943
107,17.32,-14.17,0,True,0,1642.96293258667
108,28.71,-26.04,0,True,0,2294.7258949279785
109,28.71,-11.8,0,False,28.71,2289.7679805755615
110,28.71,-9.43,0,False,-9.43,1996.5598583221436
111,8.78,-23.67,0,True,0,2601.372003555298
112,8.78,-18.92,0,True,0,2584.678888320923
113,17.32,-2.3,0,False,17.32,2428.849935531616
114,17.32,-11.8,0,False,-11.8,2559.2849254608154
115,25.86,-23.67,0,True,0,1984.778881072998
116,25.86,-2.3,0,False,-2.3,2139.8580074310303
117,20.17,-7.05,0,False,20.17,1466.69602394104
118,11.63,-16.55,0,True,0,1339.1270637512207
119,0.24,-7.05,0,True,0,1988.0180358886719
120,8.78,-2.3,0,False,8.78,2028.6610126495361
121,25.86,-14.17,0,False,25.86,1381.7169666290283
