trial,v_50_1,v_50_2,v_100,subject choice,computer choice,rt(ms)
79,21.3515625,-21.3515625,0,False,21.35,3874.4468688964844
80,21.3515625,-42.703125,0,True,0,2058.727025985718
81,21.3515625,-32.02734375,0,True,0,1859.3039512634277
82,21.3515625,-26.689453125,0,True,0,1989.684820175171
83,21.3515625,-24.0205078125,0,True,0,1300.1468181610107
84,21.3515625,-22.68603515625,0,True,0,1260.4429721832275
85,0.3515625,-0.3515625,0,False,-0.35,3466.2888050079346
86,0.3515625,-0.703125,0,False,-0.7,3101.869821548462
87,0.3515625,-0.87890625,0,False,0.35,1979.2349338531494
88,0.3515625,-0.966796875,0,False,0.35,1014.9190425872803
89,0.3515625,-1.0107421875,0,False,0.35,1186.203956604004
90,0.3515625,-1.03271484375,0,True,0,1911.412000656128
91,14.296875,-14.296875,0,False,-14.3,2411.731958389282
92,14.296875,-28.59375,0,True,0,2216.4700031280518
93,14.296875,-21.4453125,0,True,0,1326.8890380859375
94,14.296875,-17.87109375,0,False,14.3,2135.3530883789062
95,14.296875,-19.658203125,0,False,14.3,1741.2500381469727
96,14.296875,-20.5517578125,0,False,14.3,1989.4940853118896
97,22.1484375,-22.1484375,0,False,-22.15,1708.357810974121
98,22.1484375,-44.296875,0,True,0,1959.9690437316895
99,22.1484375,-33.22265625,0,True,0,6028.268098831177
100,22.1484375,-27.685546875,0,True,0,1838.486909866333
101,22.1484375,-24.9169921875,0,False,-24.92,1704.6570777893066
102,22.1484375,-26.30126953125,0,False,-26.3,2496.4239597320557
103,9.765625,-9.765625,0,False,9.77,1308.8719844818115
104,9.765625,-19.53125,0,True,0,1469.9788093566895
105,9.765625,-14.6484375,0,True,0,1494.365930557251
106,9.765625,-12.20703125,0,True,0,2804.3720722198486
107,9.765625,-10.986328125,0,False,-10.99,1498.2750415802002
108,9.765625,-11.5966796875,0,True,0,1318.7670707702637
