trial,v_50_1,v_50_2,v_100,subject choice,computer choice,rt(ms)
49,0,-10,-5.0,False,0,14536.211967468262
50,0,-10,-2.5,True,-2.5,4543.804883956909
51,0,-10,-3.75,True,-3.75,2482.3780059814453
52,0,-10,-4.375,True,-4.38,1441.0700798034668
53,0,-10,-4.6875,True,-4.69,3282.719135284424
54,0,-10,-4.84375,True,-4.84,1725.4579067230225
55,21,30,25.5,False,21,9923.415899276733
56,21,30,27.75,True,27.75,2087.7318382263184
57,21,30,26.625,True,26.62,1001.6658306121826
58,21,30,26.0625,True,26.06,1670.8581447601318
59,21,30,25.78125,True,25.78,1369.5740699768066
60,21,30,25.640625,True,25.64,2477.283000946045
61,0,5,2.5,False,5,5495.139122009277
62,0,5,3.75,True,3.75,8679.135084152222
63,0,5,3.125,False,0,1624.2539882659912
64,0,5,3.4375,True,3.44,2238.4209632873535
65,0,5,3.28125,True,3.28,3977.5781631469727
66,0,5,3.203125,True,3.2,11346.309900283813
67,0,10,5.0,True,5.0,4825.749158859253
68,0,10,2.5,False,0,2240.8061027526855
69,0,10,3.75,True,3.75,3093.092918395996
70,0,10,3.125,False,10,2627.9919147491455
71,0,10,3.4375,False,0,2158.616065979004
72,0,10,3.59375,False,0,3940.053939819336
73,18.046875,-18.046875,0,False,-18.05,6987.487077713013
74,18.046875,-36.09375,0,True,0,3570.9121227264404
75,18.046875,-27.0703125,0,True,0,2506.911039352417
76,18.046875,-22.55859375,0,True,0,1520.500898361206
77,18.046875,-20.302734375,0,True,0,4535.44807434082
78,18.046875,-19.1748046875,0,True,0,12973.888158798218
79,20.9765625,-20.9765625,0,True,0,2621.6537952423096
80,20.9765625,-10.48828125,0,False,-10.49,4385.197877883911
81,20.9765625,-15.732421875,0,True,0,9910.935878753662
82,20.9765625,-13.1103515625,0,False,20.98,1929.0051460266113
83,20.9765625,-14.42138671875,0,False,20.98,4534.554004669189
84,20.9765625,-15.076904296875,0,True,0,2331.115961074829
85,25.7109375,-25.7109375,0,True,0,2259.5279216766357
86,25.7109375,-12.85546875,0,False,25.71,3538.619041442871
87,25.7109375,-19.283203125,0,True,0,3969.50101852417
88,25.7109375,-16.0693359375,0,False,-16.07,4061.4819526672363
89,25.7109375,-17.67626953125,0,True,0,2736.152172088623
90,25.7109375,-16.872802734375,0,True,0,3774.033784866333
91,3.515625,-3.515625,0,True,0,1528.3620357513428
92,3.515625,-1.7578125,0,False,3.52,4267.110824584961
93,3.515625,-2.63671875,0,False,3.52,2250.9219646453857
94,3.515625,-3.076171875,0,False,3.52,3494.7669506073
95,3.515625,-3.2958984375,0,False,3.52,2829.066038131714
96,3.515625,-3.40576171875,0,False,-3.41,1003.8511753082275
97,9.9609375,-9.9609375,0,True,0,3888.056993484497
98,9.9609375,-4.98046875,0,False,9.96,1819.7500705718994
99,9.9609375,-7.470703125,0,True,0,1926.9921779632568
100,9.9609375,-6.2255859375,0,True,0,1719.099998474121
101,9.9609375,-5.60302734375,0,False,-5.6,5421.272039413452
102,9.9609375,-5.914306640625,0,False,-5.91,2475.4440784454346
103,3.2421875,-3.2421875,0,True,0,1666.1639213562012
104,3.2421875,-1.62109375,0,False,-1.62,5237.9608154296875
105,3.2421875,-2.431640625,0,False,3.24,6249.239921569824
106,3.2421875,-2.8369140625,0,False,3.24,4718.806982040405
107,3.2421875,-3.03955078125,0,False,3.24,1270.1539993286133
108,3.2421875,-3.140869140625,0,False,-3.14,2072.582960128784
